Concatenar;FipeID;VehicleModelYear;BrandName;VehicleName;Abreviação de descrição;Model id;ADAS;Opcional Parabrisa;ADAS no Parabrisa;Opcional Parachoque;Adas no Parachoque;Tipo de Regulagem;Camera no Retrovisor;Faróis Matrix;Secao;Sub-secao;Argiccode;Descrição;Marca OEM;Marca Reposição;Partnumber;Cod Fuyao
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;OCULO FIXO TRASEIRO DIR;5385RGSS4RVWZ1M;MB CLASSE C 15/21 - OCULO FIXO TRAS DIR VERDE C/SUP C/ENCAPS;Analisar;Analisar;205.730.0155/2057300655;Analisar
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;OCULO FIXO TRASEIRO DIR;5385RGSS4RVWZ1M;MB CLASSE C 15/21 - OCULO FIXO TRAS DIR VERDE C/SUP C/ENCAPS;Analisar;Analisar;205.730.0155/2057300655;Analisar
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;OCULO FIXO TRASEIRO DIR;5385RGSS4RVWZ1M;MB CLASSE C 15/21 - OCULO FIXO TRAS DIR VERDE C/SUP C/ENCAPS;Analisar;Analisar;205.730.0155/2057300655;Analisar
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;OCULO FIXO TRASEIRO ESQ;5385LGSS4RVWZ1M;MB CLASSE C 15/21 - OCULO FIXO TRAS ESQ VERDE C/SUP C/ENCAPS;Analisar;Analisar;2.057.300.055;Analisar
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;OCULO FIXO TRASEIRO ESQ;5385LGSS4RVWZ1M;MB CLASSE C 15/21 - OCULO FIXO TRAS ESQ VERDE C/SUP C/ENCAPS;Analisar;Analisar;2.057.300.055;Analisar
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;OCULO FIXO TRASEIRO ESQ;5385LGSS4RVWZ1M;MB CLASSE C 15/21 - OCULO FIXO TRAS ESQ VERDE C/SUP C/ENCAPS;Analisar;Analisar;2.057.300.055;Analisar
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;538515LTLD;CLASSE C 180/200/250 SEDAN 15/18 - LANTERNA TRAS DIR C/ LED (COM 09 BOLHAS NO DESENHO VERMELHO C/ SETA DE LED);Analisar;Analisar;A2059060457;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;538515LTLD;CLASSE C 180/200/250 SEDAN 15/18 - LANTERNA TRAS DIR C/ LED (COM 09 BOLHAS NO DESENHO VERMELHO C/ SETA DE LED);Analisar;Analisar;A2059060457;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;538515LTLD;CLASSE C 180/200/250 SEDAN 15/18 - LANTERNA TRAS DIR C/ LED (COM 09 BOLHAS NO DESENHO VERMELHO C/ SETA DE LED);Analisar;Analisar;A2059060457;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;538515LTLE;CLASSE C 180/200/250 SEDAN 15/18 - LANTERNA TRAS ESQ C/ LED (COM 09 BOLHAS NO DESENHO VERMELHO C/ SETA DE LED);Analisar;Analisar;A2059060357;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;538515LTLE;CLASSE C 180/200/250 SEDAN 15/18 - LANTERNA TRAS ESQ C/ LED (COM 09 BOLHAS NO DESENHO VERMELHO C/ SETA DE LED);Analisar;Analisar;A2059060357;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;538515LTLE;CLASSE C 180/200/250 SEDAN 15/18 - LANTERNA TRAS ESQ C/ LED (COM 09 BOLHAS NO DESENHO VERMELHO C/ SETA DE LED);Analisar;Analisar;A2059060357;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;538515LTLE1;CLASSE C W205 180 SEDAN 15/18 - LANTERNA TRAS ESQ C/ LED ( COM DESENHO DE ESCAMAS NO DESENHO VERMELHO C/ SETA HALOGENA);Analisar;Analisar;A2058200164;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;538515LTLE1;CLASSE C W205 180 SEDAN 15/18 - LANTERNA TRAS ESQ C/ LED ( COM DESENHO DE ESCAMAS NO DESENHO VERMELHO C/ SETA HALOGENA);Analisar;Analisar;A2058200164;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS ESQ LATERAL;538515LTLE1;CLASSE C W205 180 SEDAN 15/18 - LANTERNA TRAS ESQ C/ LED ( COM DESENHO DE ESCAMAS NO DESENHO VERMELHO C/ SETA HALOGENA);Analisar;Analisar;A2058200164;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;538515LTLD1;CLASSE C W205 180 SEDAN 15/18 - LANTERNA TRAS DIR C/ LED ( COM DESENHO DE ESCAMAS NO DESENHO VERMELHO C/ SETA HALOGENA);Analisar;Analisar;A2058200264;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;538515LTLD1;CLASSE C W205 180 SEDAN 15/18 - LANTERNA TRAS DIR C/ LED ( COM DESENHO DE ESCAMAS NO DESENHO VERMELHO C/ SETA HALOGENA);Analisar;Analisar;A2058200264;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;LANTERNA TRAS DIR LATERAL;538515LTLD1;CLASSE C W205 180 SEDAN 15/18 - LANTERNA TRAS DIR C/ LED ( COM DESENHO DE ESCAMAS NO DESENHO VERMELHO C/ SETA HALOGENA);Analisar;Analisar;A2058200264;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRLLD;MB CLASSE C 15/18 - FAROL PRINC DIR MASCA NEGRA FULL LED;Analisar;Analisar;A2058203761/A2059067403;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRLLD;MB CLASSE C 15/18 - FAROL PRINC DIR MASCA NEGRA FULL LED;Analisar;Analisar;A2058203761/A2059067403;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRLLD;MB CLASSE C 15/18 - FAROL PRINC DIR MASCA NEGRA FULL LED;Analisar;Analisar;A2058203761/A2059067403;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRLLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MASCA NEGRA FULL LED;Analisar;Analisar;2059067303/2058203661;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRLLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MASCA NEGRA FULL LED;Analisar;Analisar;2059067303/2058203661;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRLLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MASCA NEGRA FULL LED;Analisar;Analisar;2059067303/2058203661;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRPLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MAC NEGRA PREP P/ FULL LED (SEM REATOR E MODULO);Analisar;Analisar;A2059067402;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRPLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MAC NEGRA PREP P/ FULL LED (SEM REATOR E MODULO);Analisar;Analisar;A2059067402;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRPLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MAC NEGRA PREP P/ FULL LED (SEM REATOR E MODULO);Analisar;Analisar;A2059067402;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRPLD;MB CLASSE C 15/18 - FAROL PRINC DIR MAC NEGRA PREP P/ FULL LED (SEM REATOR E MODULO);Analisar;Analisar;Analisar;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRPLD;MB CLASSE C 15/18 - FAROL PRINC DIR MAC NEGRA PREP P/ FULL LED (SEM REATOR E MODULO);Analisar;Analisar;Analisar;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRPLD;MB CLASSE C 15/18 - FAROL PRINC DIR MAC NEGRA PREP P/ FULL LED (SEM REATOR E MODULO);Analisar;Analisar;Analisar;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRLD;MB CLASSE C 15/18 - FAROL PRINC DIR MASC NEGRA;Analisar;Analisar;A2059066502;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRLD;MB CLASSE C 15/18 - FAROL PRINC DIR MASC NEGRA;Analisar;Analisar;A2059066502;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL DIREITO;538515FRLD;MB CLASSE C 15/18 - FAROL PRINC DIR MASC NEGRA;Analisar;Analisar;A2059066502;Acessorios
2132092017;213209;2017;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MASC NEGRA;Analisar;Analisar;A2059066402;Acessorios
2132092016;213209;2016;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MASC NEGRA;Analisar;Analisar;A2059066402;Acessorios
2132092015;213209;2015;MERCEDES-BENZ;C-180 CGI Estate Avant. 1.6 TB 16V Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Acessórios;FAROL ESQUERDO;538515FRLE;MB CLASSE C 15/18 - FAROL PRINC ESQ MASC NEGRA;Analisar;Analisar;A2059066402;Acessorios
2130712020;213071;2020;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;5385AGSMVZ;MB CLASSE C 15/21 - PARABRISA VERDE C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;2056707400/A2056706101/2056708900;FW4365
2130712019;213071;2019;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;5385AGSMVZ;MB CLASSE C 15/21 - PARABRISA VERDE C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;2056707400/A2056706101/2056708900;FW4365
2130712018;213071;2018;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;5385AGSMVZ;MB CLASSE C 15/21 - PARABRISA VERDE C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;2056707400/A2056706101/2056708900;FW4365
2130712017;213071;2017;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;5385AGSMVZ;MB CLASSE C 15/21 - PARABRISA VERDE C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;2056707400/A2056706101/2056708900;FW4365
2130712016;213071;2016;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;5385AGSMVZ;MB CLASSE C 15/21 - PARABRISA VERDE C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;2056707400/A2056706101/2056708900;FW4365
2130712015;213071;2015;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;PARABRISA;5385AGSMVZ;MB CLASSE C 15/21 - PARABRISA VERDE C/SUP P/SENSOR UMID C/ENCAPS;Analisar;Analisar;2056707400/A2056706101/2056708900;FW4365
2130712020;213071;2020;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;5385BGSSABZ;MB CLASSE C SEDAN 15/21 - VIGIA VERDE C/TERMICO C/ANT C/BRAKE LIGHT C/ENCAPS;Analisar;Analisar;2.056.704.500;Analisar
2130712019;213071;2019;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;5385BGSSABZ;MB CLASSE C SEDAN 15/21 - VIGIA VERDE C/TERMICO C/ANT C/BRAKE LIGHT C/ENCAPS;Analisar;Analisar;2.056.704.500;Analisar
2130712018;213071;2018;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;5385BGSSABZ;MB CLASSE C SEDAN 15/21 - VIGIA VERDE C/TERMICO C/ANT C/BRAKE LIGHT C/ENCAPS;Analisar;Analisar;2.056.704.500;Analisar
2130712017;213071;2017;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;5385BGSSABZ;MB CLASSE C SEDAN 15/21 - VIGIA VERDE C/TERMICO C/ANT C/BRAKE LIGHT C/ENCAPS;Analisar;Analisar;2.056.704.500;Analisar
2130712016;213071;2016;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;5385BGSSABZ;MB CLASSE C SEDAN 15/21 - VIGIA VERDE C/TERMICO C/ANT C/BRAKE LIGHT C/ENCAPS;Analisar;Analisar;2.056.704.500;Analisar
2130712015;213071;2015;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VIGIA;5385BGSSABZ;MB CLASSE C SEDAN 15/21 - VIGIA VERDE C/TERMICO C/ANT C/BRAKE LIGHT C/ENCAPS;Analisar;Analisar;2.056.704.500;Analisar
2130712020;213071;2020;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5385RGSS4FD;MB CLASSE C 15/21 - VID PT DIANT DIR VERDE;Analisar;Analisar;2.057.250.110;49810TDR2
2130712019;213071;2019;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5385RGSS4FD;MB CLASSE C 15/21 - VID PT DIANT DIR VERDE;Analisar;Analisar;2.057.250.110;49810TDR2
2130712018;213071;2018;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5385RGSS4FD;MB CLASSE C 15/21 - VID PT DIANT DIR VERDE;Analisar;Analisar;2.057.250.110;49810TDR2
2130712017;213071;2017;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5385RGSS4FD;MB CLASSE C 15/21 - VID PT DIANT DIR VERDE;Analisar;Analisar;2.057.250.110;49810TDR2
2130712016;213071;2016;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5385RGSS4FD;MB CLASSE C 15/21 - VID PT DIANT DIR VERDE;Analisar;Analisar;2.057.250.110;49810TDR2
2130712015;213071;2015;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN DIR;5385RGSS4FD;MB CLASSE C 15/21 - VID PT DIANT DIR VERDE;Analisar;Analisar;2.057.250.110;49810TDR2
2130712020;213071;2020;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5385LGSS4FD;MB CLASSE C 15/21 - VID PT DIANT ESQ VERDE;Analisar;Analisar;2.057.250.010;49810TDR1
2130712019;213071;2019;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5385LGSS4FD;MB CLASSE C 15/21 - VID PT DIANT ESQ VERDE;Analisar;Analisar;2.057.250.010;49810TDR1
2130712018;213071;2018;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5385LGSS4FD;MB CLASSE C 15/21 - VID PT DIANT ESQ VERDE;Analisar;Analisar;2.057.250.010;49810TDR1
2130712017;213071;2017;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5385LGSS4FD;MB CLASSE C 15/21 - VID PT DIANT ESQ VERDE;Analisar;Analisar;2.057.250.010;49810TDR1
2130712016;213071;2016;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5385LGSS4FD;MB CLASSE C 15/21 - VID PT DIANT ESQ VERDE;Analisar;Analisar;2.057.250.010;49810TDR1
2130712015;213071;2015;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT DIAN ESQ;5385LGSS4FD;MB CLASSE C 15/21 - VID PT DIANT ESQ VERDE;Analisar;Analisar;2.057.250.010;49810TDR1
2130712020;213071;2020;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2130712019;213071;2019;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2130712018;213071;2018;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2130712017;213071;2017;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2130712016;213071;2016;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2130712015;213071;2015;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS DIR;5385RGSS4RD;MB CLASSE C 15/21 - VID PT TRAS DIR VERDE;Analisar;Analisar;205.735.2400 / 205.735.0110;49810TDR4
2130712020;213071;2020;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
2130712019;213071;2019;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
2130712018;213071;2018;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
2130712017;213071;2017;MERCEDES-BENZ;C-180 CGI Exc. 1.6/1.6 Flex TB 16V  Aut.;0;5385;Sim;;Não;;Sim;Estática;Não;Não;Vidros;VID LAT TRAS ESQ;5385LGSS4RD;MB CLASSE C 15/21 - VID PT TRAS ESQ VERDE;Analisar;Analisar;205.735.2100 / 205.735.0010;49810TDR3
